Invoice_ID,Branch,City,Customer_Type,Gender,Product_Line,Unit_Price,Quantity,Tax,Total,Date,Time,Payment,Rating
INV001231,B,Mandalay,Member,Female,Sports & Travel,68.72,2,7.29,492.91,2023-01-19,13:53,Credit card,9.0
INV001232,B,Mandalay,Normal,Female,Sports & Travel,31.44,5,9.88,55.52,2023-04-20,14:15,Credit card,6.8
INV001233,A,Yangon,Member,Male,Food & Beverages,40.39,7,1.14,88.79,2023-06-02,19:11,Cash,4.3
INV001234,A,Yangon,Member,Male,Fashion Accessories,86.03,2,3.43,202.51,2023-01-11,17:36,Credit card,4.8
INV001235,C,Mandalay,Normal,Female,Electronic Accessories,57.07,9,5.51,35.18,2023-07-27,9:43,Cash,4.5
INV001236,B,Naypyitaw,Member,Female,Food & Beverages,80.67,2,8.31,49.91,2023-08-04,19:48,Ewallet,7.1
INV001237,B,Naypyitaw,Normal,Female,Health & Beauty,50.08,1,9.1,236.37,2023-08-13,18:29,Credit card,9.0
INV001238,B,Mandalay,Member,Female,Fashion Accessories,81.1,1,6.37,170.29,2023-04-04,15:02,Ewallet,9.5
INV001239,C,Naypyitaw,Member,Male,Health & Beauty,19.13,9,1.85,285.61,2023-07-27,19:47,Ewallet,8.4
INV001240,B,Yangon,Member,Female,Health & Beauty,81.31,6,9.01,142.0,2023-09-09,17:05,Credit card,4.4
INV001241,B,Mandalay,Normal,Male,Home & Lifestyle,40.83,7,4.53,256.86,2023-08-20,11:02,Credit card,6.5
INV001242,A,Mandalay,Normal,Male,Health & Beauty,10.87,2,9.91,382.34,2023-09-01,10:24,Ewallet,7.8
INV001243,C,Naypyitaw,Normal,Female,Food & Beverages,80.65,3,7.24,407.26,2023-03-07,16:01,Ewallet,10.0
INV001244,A,Naypyitaw,Member,Male,Home & Lifestyle,19.92,2,4.8,351.7,2023-03-15,12:27,Ewallet,8.7
INV001245,A,Yangon,Member,Male,Electronic Accessories,95.8,3,3.72,97.45,2023-11-09,15:19,Ewallet,6.7
INV001246,A,Naypyitaw,Normal,Male,Sports & Travel,20.13,5,8.95,137.81,2023-01-01,8:55,Ewallet,6.4
INV001247,B,Mandalay,Normal,Female,Health & Beauty,24.6,5,4.87,113.37,2023-07-01,19:51,Ewallet,8.1
INV001248,A,Yangon,Member,Male,Fashion Accessories,16.61,2,9.5,278.25,2023-05-20,17:03,Credit card,7.5
INV001249,A,Naypyitaw,Member,Female,Sports & Travel,14.22,1,9.66,137.88,2023-03-24,9:05,Credit card,4.1
INV001250,B,Mandalay,Normal,Male,Fashion Accessories,89.55,9,4.14,306.61,2023-03-20,15:23,Ewallet,6.3
INV001251,A,Naypyitaw,Member,Male,Sports & Travel,55.32,8,2.45,414.62,2023-01-24,14:25,Credit card,9.9
INV001252,A,Yangon,Member,Female,Fashion Accessories,74.07,7,7.78,110.99,2023-10-24,12:27,Credit card,6.2
INV001253,B,Naypyitaw,Member,Female,Home & Lifestyle,76.54,7,1.23,177.8,2023-01-26,8:44,Credit card,6.8
INV001254,B,Yangon,Normal,Female,Sports & Travel,85.92,1,1.23,223.64,2023-03-04,8:34,Credit card,6.2
INV001255,A,Naypyitaw,Member,Female,Sports & Travel,11.46,3,1.29,53.7,2023-09-13,9:57,Ewallet,6.5
INV001256,C,Naypyitaw,Member,Male,Food & Beverages,18.36,6,7.36,465.77,2023-04-07,10:59,Ewallet,5.1
INV001257,C,Yangon,Normal,Male,Health & Beauty,58.12,1,7.07,139.85,2023-06-22,14:35,Ewallet,9.1
INV001258,A,Mandalay,Normal,Female,Home & Lifestyle,77.24,2,2.48,308.53,2023-11-12,18:26,Ewallet,6.7
INV001259,B,Yangon,Member,Male,Home & Lifestyle,85.66,4,7.6,244.56,2023-07-19,11:01,Cash,8.0
INV001260,A,Yangon,Normal,Male,Electronic Accessories,40.29,3,1.11,381.85,2023-03-11,18:16,Cash,9.4
INV001261,C,Mandalay,Normal,Female,Sports & Travel,18.01,5,9.4,95.33,2023-08-30,16:09,Ewallet,5.4
INV001262,A,Mandalay,Normal,Male,Health & Beauty,67.26,8,2.9,64.7,2023-01-14,10:41,Cash,9.2
INV001263,A,Yangon,Normal,Male,Health & Beauty,30.98,6,8.75,152.65,2023-03-09,19:42,Ewallet,9.9
INV001264,B,Yangon,Normal,Male,Food & Beverages,62.0,9,2.51,421.46,2023-01-07,14:16,Ewallet,7.4
INV001265,A,Mandalay,Normal,Female,Health & Beauty,66.52,8,3.72,118.73,2023-12-21,19:30,Cash,5.5
INV001266,C,Naypyitaw,Member,Male,Home & Lifestyle,32.55,6,7.91,203.01,2023-11-10,15:09,Ewallet,7.8
INV001267,B,Yangon,Normal,Female,Home & Lifestyle,35.42,7,2.06,282.09,2023-09-23,15:38,Ewallet,6.0
INV001268,B,Naypyitaw,Member,Female,Food & Beverages,52.58,8,2.42,456.69,2023-02-19,16:49,Ewallet,8.1
INV001269,A,Naypyitaw,Member,Female,Fashion Accessories,59.64,1,9.85,375.56,2023-11-20,8:44,Ewallet,6.0
INV001270,A,Yangon,Member,Male,Home & Lifestyle,27.07,5,3.12,98.78,2023-03-16,17:15,Credit card,9.1
INV001271,A,Yangon,Member,Male,Food & Beverages,34.35,2,1.92,37.81,2023-04-29,12:34,Cash,7.0
INV001272,A,Yangon,Normal,Female,Electronic Accessories,44.15,6,7.33,153.71,2023-12-24,16:22,Ewallet,7.7
INV001273,A,Naypyitaw,Member,Male,Fashion Accessories,22.83,7,1.46,260.9,2023-03-10,16:12,Cash,6.8
INV001274,A,Mandalay,Normal,Female,Health & Beauty,68.55,1,3.89,183.18,2023-09-19,15:51,Cash,9.1
INV001275,B,Yangon,Normal,Female,Food & Beverages,54.83,2,6.13,456.51,2023-09-07,16:54,Ewallet,5.1
INV001276,C,Naypyitaw,Member,Male,Health & Beauty,74.11,8,8.73,417.69,2023-01-27,8:54,Ewallet,6.0
INV001277,A,Yangon,Normal,Female,Electronic Accessories,45.7,1,8.18,429.99,2023-12-15,19:26,Credit card,4.8
INV001278,A,Mandalay,Member,Female,Sports & Travel,49.67,8,4.88,106.02,2023-06-01,18:24,Credit card,7.6
INV001279,A,Yangon,Member,Female,Home & Lifestyle,22.43,7,8.79,331.2,2023-04-16,17:41,Cash,4.7
INV001280,A,Mandalay,Member,Female,Sports & Travel,80.46,2,1.69,230.71,2023-07-18,19:36,Ewallet,4.5
INV001281,C,Naypyitaw,Member,Female,Electronic Accessories,41.14,1,3.86,297.41,2023-07-14,13:06,Ewallet,8.0
INV001282,C,Naypyitaw,Member,Male,Food & Beverages,28.09,9,7.18,327.24,2023-11-08,18:14,Cash,4.4
INV001283,B,Naypyitaw,Normal,Female,Electronic Accessories,72.31,7,7.69,274.35,2023-11-15,13:58,Ewallet,6.1
INV001284,C,Yangon,Normal,Female,Fashion Accessories,35.77,6,3.7,297.4,2023-12-12,12:34,Cash,5.2
INV001285,B,Naypyitaw,Member,Female,Sports & Travel,89.54,1,7.48,248.17,2023-02-15,18:45,Ewallet,7.0
INV001286,A,Naypyitaw,Normal,Male,Sports & Travel,99.83,4,5.31,139.93,2023-06-21,19:14,Credit card,5.1
INV001287,A,Mandalay,Normal,Female,Food & Beverages,36.59,5,9.36,368.72,2023-06-21,12:18,Ewallet,5.3
INV001288,B,Naypyitaw,Member,Male,Food & Beverages,63.28,3,4.24,476.18,2023-03-03,14:13,Ewallet,5.3
INV001289,C,Naypyitaw,Member,Female,Electronic Accessories,14.17,9,4.66,117.78,2023-04-18,19:10,Credit card,9.2
INV001290,B,Naypyitaw,Normal,Female,Sports & Travel,71.31,2,6.52,173.95,2023-03-28,13:16,Credit card,9.2
INV001291,C,Yangon,Normal,Female,Electronic Accessories,17.31,9,5.64,188.38,2023-12-11,17:16,Cash,8.9
INV001292,B,Mandalay,Normal,Male,Home & Lifestyle,13.58,4,8.74,487.81,2023-12-07,14:44,Ewallet,7.4
INV001293,C,Mandalay,Member,Male,Electronic Accessories,35.95,4,3.17,462.99,2023-01-23,18:29,Ewallet,6.6
INV001294,C,Naypyitaw,Member,Female,Health & Beauty,52.15,6,9.13,227.6,2023-02-02,11:02,Credit card,6.2
INV001295,A,Naypyitaw,Member,Male,Health & Beauty,58.74,3,6.57,97.46,2023-10-05,12:10,Credit card,4.5
INV001296,A,Yangon,Normal,Female,Fashion Accessories,45.83,4,2.2,162.28,2023-10-16,12:53,Credit card,4.3
INV001297,B,Naypyitaw,Member,Male,Home & Lifestyle,15.79,2,1.36,200.71,2023-02-11,14:27,Ewallet,5.5
INV001298,A,Yangon,Member,Female,Sports & Travel,77.49,9,7.44,38.14,2023-02-14,17:56,Cash,4.4
INV001299,C,Naypyitaw,Member,Female,Home & Lifestyle,55.54,9,8.7,489.37,2023-11-08,9:29,Ewallet,7.9
INV001300,C,Naypyitaw,Normal,Female,Sports & Travel,44.89,7,9.66,201.13,2023-10-31,11:54,Credit card,8.6
INV001301,B,Mandalay,Member,Male,Home & Lifestyle,64.91,9,6.15,79.7,2023-03-01,10:33,Ewallet,7.4
INV001302,B,Mandalay,Normal,Male,Home & Lifestyle,65.77,6,4.26,106.02,2023-07-12,15:43,Credit card,6.2
INV001303,C,Yangon,Member,Female,Health & Beauty,72.05,9,3.04,461.28,2023-11-03,12:55,Cash,7.9
INV001304,B,Yangon,Member,Male,Home & Lifestyle,21.33,9,8.32,283.72,2023-12-08,15:50,Cash,5.2
INV001305,C,Naypyitaw,Normal,Female,Sports & Travel,35.05,5,9.29,185.79,2023-01-09,8:47,Ewallet,7.0
INV001306,B,Mandalay,Member,Male,Sports & Travel,59.59,4,1.98,352.71,2023-08-21,19:28,Ewallet,6.0
INV001307,B,Naypyitaw,Normal,Male,Fashion Accessories,24.98,1,1.12,40.62,2023-05-04,19:20,Cash,7.9
INV001308,A,Naypyitaw,Normal,Female,Health & Beauty,51.7,3,3.54,418.36,2023-05-26,15:06,Ewallet,7.6
INV001309,C,Mandalay,Normal,Male,Electronic Accessories,82.47,4,8.37,50.65,2023-03-05,8:53,Cash,4.6
INV001310,C,Yangon,Member,Male,Health & Beauty,40.37,8,3.24,365.64,2023-07-18,13:51,Ewallet,5.4
INV001311,B,Yangon,Member,Male,Sports & Travel,24.12,8,1.57,122.47,2023-06-20,14:31,Ewallet,8.5
INV001312,C,Naypyitaw,Normal,Male,Electronic Accessories,70.16,8,9.53,379.6,2023-04-22,19:59,Cash,4.9
INV001313,A,Mandalay,Normal,Female,Health & Beauty,26.85,3,1.64,281.77,2023-11-23,8:49,Ewallet,7.5
INV001314,C,Yangon,Member,Female,Health & Beauty,34.26,3,6.01,428.2,2023-01-03,12:04,Cash,8.1
INV001315,C,Mandalay,Member,Female,Sports & Travel,83.85,1,5.83,103.21,2023-04-08,18:22,Ewallet,6.6
INV001316,A,Mandalay,Member,Female,Health & Beauty,10.27,6,7.55,116.71,2023-10-30,8:21,Credit card,4.1
INV001317,B,Naypyitaw,Normal,Female,Sports & Travel,95.3,1,3.84,202.36,2023-03-13,13:07,Cash,7.5
INV001318,B,Mandalay,Normal,Female,Fashion Accessories,13.35,7,3.87,150.44,2023-12-24,19:11,Ewallet,4.2
INV001319,C,Mandalay,Normal,Male,Food & Beverages,17.09,9,3.33,430.14,2023-02-23,18:03,Credit card,7.6
INV001320,B,Yangon,Normal,Male,Food & Beverages,21.34,6,7.0,220.6,2023-02-24,12:50,Cash,8.7
INV001321,B,Yangon,Normal,Male,Electronic Accessories,40.6,5,6.0,253.61,2023-01-31,10:36,Cash,4.5
INV001322,B,Yangon,Normal,Female,Health & Beauty,12.5,2,5.02,238.01,2023-02-07,12:05,Ewallet,6.3
INV001323,A,Mandalay,Normal,Female,Home & Lifestyle,56.26,3,8.41,274.82,2023-07-04,17:57,Credit card,7.0
INV001324,C,Yangon,Normal,Female,Home & Lifestyle,54.39,4,3.18,458.74,2023-01-20,14:35,Credit card,9.6
INV001325,C,Yangon,Normal,Female,Home & Lifestyle,61.74,6,1.61,321.43,2023-04-26,13:54,Credit card,9.0
INV001326,C,Yangon,Member,Female,Electronic Accessories,63.82,3,6.95,409.47,2023-08-03,14:45,Credit card,9.6
INV001327,C,Naypyitaw,Member,Female,Health & Beauty,43.59,2,4.32,277.05,2023-10-18,19:23,Credit card,7.4
INV001328,A,Naypyitaw,Normal,Male,Electronic Accessories,59.58,1,3.51,162.37,2023-05-01,19:38,Credit card,9.0
INV001329,C,Mandalay,Normal,Female,Fashion Accessories,40.26,9,2.79,47.4,2023-04-14,8:50,Cash,5.0
INV001330,A,Yangon,Member,Female,Health & Beauty,94.45,1,7.69,24.33,2023-05-13,10:13,Cash,6.0
INV001331,C,Naypyitaw,Member,Female,Electronic Accessories,93.58,8,1.05,272.4,2023-05-11,19:27,Ewallet,6.9
INV001332,B,Mandalay,Normal,Female,Sports & Travel,19.16,5,8.72,77.75,2023-10-17,12:44,Ewallet,8.8
INV001333,B,Mandalay,Member,Female,Electronic Accessories,80.19,5,9.43,496.41,2023-07-16,8:08,Cash,9.8
INV001334,C,Yangon,Normal,Female,Health & Beauty,23.9,6,5.4,179.09,2023-01-11,8:39,Credit card,4.8
INV001335,B,Naypyitaw,Member,Female,Electronic Accessories,82.38,2,1.72,185.11,2023-07-04,18:35,Credit card,4.7
INV001336,A,Mandalay,Member,Female,Sports & Travel,32.03,2,3.37,305.08,2023-12-18,8:11,Cash,6.3
INV001337,C,Yangon,Member,Male,Home & Lifestyle,34.23,6,8.03,407.77,2023-09-19,19:10,Cash,7.5
INV001338,B,Yangon,Normal,Female,Home & Lifestyle,99.23,2,9.93,126.71,2023-08-16,10:23,Ewallet,4.8
INV001339,B,Naypyitaw,Normal,Female,Health & Beauty,35.41,3,5.22,279.62,2023-07-25,8:53,Credit card,4.7
INV001340,B,Mandalay,Member,Male,Health & Beauty,77.53,9,9.33,473.49,2023-07-21,11:57,Cash,5.6
INV001341,B,Yangon,Member,Female,Electronic Accessories,39.18,3,7.99,99.38,2023-05-28,11:04,Cash,9.9
INV001342,A,Naypyitaw,Member,Female,Fashion Accessories,29.03,3,4.96,399.68,2023-06-16,19:51,Ewallet,4.1
INV001343,B,Naypyitaw,Normal,Male,Food & Beverages,76.57,5,6.91,179.44,2023-11-10,14:48,Credit card,5.7
INV001344,A,Yangon,Normal,Female,Sports & Travel,49.46,9,9.0,224.06,2023-11-30,15:30,Cash,4.1
INV001345,A,Yangon,Member,Male,Home & Lifestyle,52.8,7,4.54,116.18,2023-07-20,19:50,Ewallet,5.7
INV001346,A,Mandalay,Normal,Female,Health & Beauty,94.82,5,5.83,372.9,2023-06-27,14:02,Cash,6.2
INV001347,B,Yangon,Normal,Female,Sports & Travel,76.66,9,8.28,336.33,2023-01-30,12:18,Credit card,6.5
INV001348,A,Yangon,Member,Female,Home & Lifestyle,24.02,1,8.64,462.94,2023-01-12,15:20,Ewallet,4.0
INV001349,B,Mandalay,Member,Female,Sports & Travel,25.2,9,4.35,37.21,2023-07-12,19:27,Ewallet,6.7
INV001350,A,Yangon,Member,Male,Health & Beauty,54.63,6,8.11,388.38,2023-02-14,15:51,Cash,6.5
INV001351,B,Yangon,Member,Female,Food & Beverages,13.07,8,1.54,488.19,2023-03-14,12:50,Cash,7.3
INV001352,C,Naypyitaw,Member,Male,Food & Beverages,90.95,2,3.27,132.98,2023-02-23,11:33,Credit card,4.5
INV001353,C,Naypyitaw,Member,Female,Health & Beauty,37.58,1,7.43,46.58,2023-07-03,12:50,Cash,8.7
INV001354,A,Yangon,Normal,Male,Food & Beverages,74.41,7,6.5,44.1,2023-05-24,9:19,Cash,6.6
INV001355,B,Mandalay,Normal,Male,Fashion Accessories,76.5,9,2.31,188.64,2023-05-24,17:15,Credit card,5.2
INV001356,C,Mandalay,Normal,Female,Sports & Travel,91.86,6,3.33,167.34,2023-01-01,19:23,Ewallet,5.9
INV001357,C,Mandalay,Member,Female,Sports & Travel,24.48,9,6.1,164.2,2023-12-26,13:36,Credit card,6.3
INV001358,B,Naypyitaw,Member,Male,Food & Beverages,90.22,8,8.45,155.6,2023-09-25,13:33,Cash,6.2
INV001359,C,Naypyitaw,Normal,Male,Sports & Travel,85.92,5,9.04,200.75,2023-07-02,10:00,Cash,6.0
INV001360,C,Naypyitaw,Normal,Female,Electronic Accessories,17.57,5,7.86,395.29,2023-10-16,13:53,Credit card,4.9
INV001361,A,Yangon,Member,Female,Sports & Travel,88.62,2,8.59,449.53,2023-11-16,17:51,Credit card,7.3
INV001362,C,Mandalay,Member,Male,Food & Beverages,26.47,3,5.99,189.14,2023-01-10,9:26,Cash,6.5
INV001363,C,Mandalay,Normal,Male,Food & Beverages,58.51,9,1.75,395.51,2023-07-26,12:56,Ewallet,7.9
INV001364,B,Naypyitaw,Member,Female,Health & Beauty,90.28,7,5.1,342.55,2023-01-27,12:51,Credit card,5.7
INV001365,C,Yangon,Member,Female,Sports & Travel,48.42,3,8.32,168.81,2023-12-02,14:08,Credit card,5.5
INV001366,C,Yangon,Member,Female,Sports & Travel,80.87,9,4.97,255.61,2023-10-05,17:32,Credit card,8.8
INV001367,C,Naypyitaw,Member,Female,Electronic Accessories,19.66,1,9.23,288.52,2023-09-25,9:09,Ewallet,9.1
INV001368,C,Yangon,Member,Male,Fashion Accessories,27.14,2,4.2,101.92,2023-10-05,15:43,Credit card,6.4
INV001369,C,Mandalay,Normal,Female,Home & Lifestyle,46.68,4,5.21,53.75,2023-07-29,17:11,Cash,5.8
INV001370,A,Naypyitaw,Member,Male,Health & Beauty,85.06,8,6.78,428.4,2023-02-22,8:05,Credit card,4.7
INV001371,A,Naypyitaw,Normal,Male,Health & Beauty,74.82,8,4.44,185.68,2023-11-30,8:04,Cash,4.4
INV001372,A,Yangon,Normal,Male,Sports & Travel,84.74,2,7.46,420.21,2023-01-19,10:27,Credit card,5.0
INV001373,B,Mandalay,Normal,Male,Electronic Accessories,92.74,5,2.16,221.08,2023-03-27,12:50,Ewallet,4.8
INV001374,C,Yangon,Member,Male,Health & Beauty,71.16,9,2.55,446.01,2023-07-04,11:54,Cash,7.5
INV001375,A,Yangon,Member,Male,Fashion Accessories,72.99,2,7.87,135.98,2023-12-16,9:23,Ewallet,6.6
INV001376,B,Yangon,Member,Female,Electronic Accessories,73.09,2,6.68,407.27,2023-04-17,19:32,Credit card,6.4
INV001377,B,Naypyitaw,Member,Male,Fashion Accessories,67.46,7,7.71,363.17,2023-08-23,15:00,Ewallet,6.3
INV001378,B,Mandalay,Member,Male,Electronic Accessories,93.02,7,3.21,284.9,2023-06-13,14:11,Credit card,6.0
INV001379,C,Yangon,Normal,Male,Sports & Travel,84.67,9,2.09,102.28,2023-04-29,19:46,Credit card,4.2
INV001380,B,Mandalay,Member,Male,Fashion Accessories,80.12,3,7.48,440.42,2023-01-10,13:00,Cash,9.2
INV001381,B,Mandalay,Normal,Male,Health & Beauty,51.1,6,9.24,219.61,2023-07-25,18:34,Cash,9.6
INV001382,B,Mandalay,Normal,Male,Home & Lifestyle,25.89,6,5.85,398.9,2023-08-02,14:10,Ewallet,7.4
INV001383,A,Yangon,Normal,Male,Health & Beauty,16.78,5,6.66,259.3,2023-01-20,19:40,Ewallet,4.3
INV001384,A,Naypyitaw,Normal,Male,Food & Beverages,86.68,3,8.19,125.93,2023-07-21,9:30,Cash,4.7
INV001385,B,Yangon,Member,Female,Electronic Accessories,10.38,3,7.47,296.47,2023-09-23,15:44,Credit card,7.7
INV001386,C,Naypyitaw,Normal,Male,Fashion Accessories,48.37,4,8.07,466.62,2023-07-07,9:31,Credit card,8.5
INV001387,B,Naypyitaw,Normal,Male,Sports & Travel,75.86,9,5.99,429.55,2023-04-15,15:55,Ewallet,4.3
INV001388,C,Yangon,Member,Female,Fashion Accessories,15.84,7,3.18,297.22,2023-03-30,11:27,Credit card,9.9
INV001389,B,Yangon,Normal,Female,Sports & Travel,76.78,8,5.49,104.7,2023-11-11,12:47,Credit card,9.9
INV001390,A,Yangon,Normal,Male,Food & Beverages,58.45,3,2.53,103.1,2023-10-06,17:00,Ewallet,9.4
INV001391,C,Yangon,Member,Female,Sports & Travel,17.86,2,5.55,142.65,2023-12-10,14:03,Ewallet,9.5
INV001392,A,Mandalay,Member,Male,Home & Lifestyle,31.15,2,6.39,396.97,2023-07-28,10:44,Ewallet,8.6
INV001393,C,Yangon,Normal,Male,Sports & Travel,25.05,5,6.0,326.61,2023-03-20,19:27,Cash,6.5
INV001394,B,Naypyitaw,Normal,Female,Health & Beauty,86.74,9,2.07,467.78,2023-02-01,12:10,Cash,8.3
INV001395,B,Yangon,Normal,Male,Fashion Accessories,57.79,2,4.48,126.45,2023-03-27,14:46,Credit card,8.1
INV001396,A,Naypyitaw,Normal,Male,Fashion Accessories,40.35,8,7.44,141.1,2023-10-07,18:11,Credit card,8.7
INV001397,B,Naypyitaw,Normal,Female,Sports & Travel,28.2,6,5.39,380.44,2023-08-21,9:46,Cash,6.5
INV001398,A,Naypyitaw,Normal,Female,Food & Beverages,69.66,7,7.09,48.15,2023-06-15,9:03,Ewallet,5.8
INV001399,A,Mandalay,Member,Female,Electronic Accessories,57.01,5,5.74,191.95,2023-12-06,8:33,Cash,6.9
INV001400,B,Mandalay,Member,Male,Sports & Travel,55.46,9,9.5,410.83,2023-12-26,17:55,Credit card,9.3
INV001401,B,Naypyitaw,Member,Male,Electronic Accessories,87.89,3,1.34,474.19,2023-02-12,18:59,Ewallet,7.5
INV001402,C,Mandalay,Member,Female,Sports & Travel,96.45,1,6.0,375.26,2023-11-16,10:55,Ewallet,4.2
INV001403,C,Naypyitaw,Member,Male,Home & Lifestyle,52.39,3,9.11,372.69,2023-01-11,10:38,Ewallet,8.4
INV001404,B,Yangon,Member,Female,Fashion Accessories,18.62,6,4.7,83.34,2023-12-26,9:44,Cash,4.3
INV001405,A,Mandalay,Normal,Female,Fashion Accessories,71.9,3,9.09,159.53,2023-01-10,15:07,Ewallet,6.1
INV001406,B,Naypyitaw,Normal,Female,Fashion Accessories,24.3,1,7.87,252.87,2023-10-24,18:25,Ewallet,5.4
INV001407,B,Yangon,Member,Female,Sports & Travel,24.02,3,2.29,295.47,2023-03-24,15:12,Ewallet,7.1
INV001408,A,Naypyitaw,Normal,Female,Fashion Accessories,34.15,2,3.55,52.48,2023-08-19,12:10,Credit card,8.1
INV001409,C,Naypyitaw,Member,Male,Food & Beverages,41.59,8,2.61,448.25,2023-10-01,13:50,Cash,9.6
INV001410,B,Yangon,Normal,Female,Electronic Accessories,42.38,9,8.78,334.16,2023-07-13,14:59,Cash,9.0
INV001411,B,Yangon,Normal,Female,Electronic Accessories,49.03,7,8.9,167.15,2023-01-30,10:22,Ewallet,9.4
INV001412,A,Yangon,Member,Male,Health & Beauty,63.27,6,2.44,169.19,2023-07-13,11:25,Cash,8.8
INV001413,B,Mandalay,Member,Male,Food & Beverages,96.15,2,7.94,41.35,2023-10-06,16:38,Cash,6.5
INV001414,A,Mandalay,Member,Female,Fashion Accessories,42.5,9,9.46,360.29,2023-07-15,10:08,Cash,8.0
INV001415,A,Yangon,Normal,Male,Health & Beauty,55.89,6,2.37,143.67,2023-05-16,12:12,Credit card,8.1
INV001416,C,Yangon,Member,Male,Electronic Accessories,12.11,6,9.53,164.8,2023-04-15,17:29,Credit card,5.0
INV001417,A,Mandalay,Member,Female,Home & Lifestyle,27.27,1,6.38,37.33,2023-02-24,13:21,Cash,9.3
INV001418,C,Naypyitaw,Normal,Male,Food & Beverages,94.61,7,3.93,240.7,2023-08-15,13:31,Ewallet,8.9
INV001419,B,Yangon,Normal,Female,Health & Beauty,73.23,5,1.59,257.29,2023-03-06,19:02,Credit card,7.6
INV001420,A,Naypyitaw,Normal,Male,Fashion Accessories,61.56,4,6.65,144.13,2023-04-05,16:44,Ewallet,5.4
INV001421,A,Yangon,Normal,Male,Electronic Accessories,92.38,9,4.23,129.95,2023-04-13,8:31,Ewallet,4.2
INV001422,A,Mandalay,Member,Male,Fashion Accessories,46.44,6,1.17,117.38,2023-11-20,17:28,Cash,6.2
INV001423,B,Mandalay,Member,Male,Sports & Travel,48.25,1,5.73,398.27,2023-11-02,19:26,Cash,4.9
INV001424,C,Mandalay,Normal,Male,Electronic Accessories,66.6,1,3.7,223.89,2023-09-06,10:00,Credit card,9.1
INV001425,C,Yangon,Member,Male,Food & Beverages,90.34,7,2.38,315.63,2023-05-07,13:53,Credit card,4.9
INV001426,A,Yangon,Normal,Male,Home & Lifestyle,87.27,8,4.15,187.61,2023-03-04,19:53,Credit card,8.6
INV001427,C,Naypyitaw,Member,Female,Health & Beauty,52.85,3,7.44,71.23,2023-07-11,17:10,Cash,8.1
INV001428,A,Mandalay,Normal,Male,Fashion Accessories,80.09,1,7.74,122.96,2023-11-21,13:33,Credit card,4.2
INV001429,C,Naypyitaw,Normal,Female,Food & Beverages,23.34,2,4.55,313.2,2023-11-20,9:09,Cash,7.6
INV001430,A,Yangon,Normal,Female,Health & Beauty,73.78,7,4.82,358.69,2023-09-02,19:08,Credit card,8.9
INV001431,A,Yangon,Member,Male,Home & Lifestyle,82.41,7,2.14,211.14,2023-12-21,18:19,Cash,9.7
INV001432,C,Mandalay,Normal,Female,Home & Lifestyle,64.67,9,4.15,123.06,2023-10-28,15:11,Cash,6.6
INV001433,B,Mandalay,Member,Female,Electronic Accessories,59.66,1,4.37,212.13,2023-07-13,13:13,Ewallet,6.9
INV001434,A,Mandalay,Member,Female,Fashion Accessories,11.61,5,5.08,60.66,2023-03-25,12:53,Ewallet,5.3
INV001435,C,Naypyitaw,Member,Female,Home & Lifestyle,83.03,3,5.48,434.11,2023-02-27,16:01,Cash,5.2
INV001436,A,Naypyitaw,Normal,Female,Fashion Accessories,47.48,3,7.66,287.38,2023-07-19,16:39,Credit card,9.9
INV001437,B,Naypyitaw,Normal,Male,Sports & Travel,98.57,4,6.94,321.47,2023-07-20,15:44,Ewallet,6.2
INV001438,C,Mandalay,Normal,Male,Health & Beauty,50.91,8,7.91,405.97,2023-05-11,9:26,Ewallet,8.8
INV001439,A,Yangon,Member,Female,Home & Lifestyle,24.51,5,4.6,183.42,2023-05-02,15:18,Credit card,5.9
INV001440,C,Yangon,Member,Male,Fashion Accessories,19.47,5,9.8,67.83,2023-07-02,15:31,Ewallet,9.2
INV001441,A,Naypyitaw,Member,Male,Electronic Accessories,10.18,4,2.49,142.88,2023-03-29,17:19,Ewallet,5.8
INV001442,A,Naypyitaw,Member,Male,Food & Beverages,62.68,9,8.56,376.33,2023-04-26,18:13,Ewallet,5.8
INV001443,C,Naypyitaw,Normal,Male,Home & Lifestyle,63.1,4,5.12,313.86,2023-07-10,12:54,Cash,5.7
INV001444,B,Naypyitaw,Member,Female,Sports & Travel,63.62,3,6.58,131.45,2023-01-26,12:38,Credit card,6.4
INV001445,B,Mandalay,Member,Female,Food & Beverages,92.9,1,9.57,489.4,2023-03-31,9:22,Ewallet,7.8
INV001446,C,Mandalay,Normal,Female,Electronic Accessories,97.91,5,6.52,360.67,2023-10-30,18:11,Credit card,6.5
INV001447,A,Naypyitaw,Member,Female,Home & Lifestyle,63.45,1,2.86,311.65,2023-07-18,12:49,Ewallet,8.8
INV001448,B,Mandalay,Normal,Male,Sports & Travel,30.08,1,9.04,30.46,2023-09-14,17:09,Credit card,7.4
INV001449,C,Yangon,Normal,Male,Home & Lifestyle,67.94,9,1.89,122.02,2023-05-13,14:44,Ewallet,9.3
INV001450,A,Naypyitaw,Member,Female,Home & Lifestyle,71.74,9,3.08,340.54,2023-05-04,17:31,Credit card,8.6
INV001451,A,Mandalay,Member,Female,Food & Beverages,11.75,4,5.49,84.07,2023-03-28,14:39,Ewallet,9.6
